Rooms,Square,Floor,HouseFloor,HouseYear,Ecology_1,Ecology_2,Ecology_3,Social_1,Social_2,Social_3,Helthcare_2,Shops_1,Shops_2,Price,LifePart,Square_type_0,Square_type_1,Square_type_2
3.0,81.74963962728911,5,8.0,1964,0.0006991189999999,0,0,14,3369,24,0,3,0,383231.9608557049,7.345032699598898,0,1,0
2.0,56.57128955411287,14,17.0,2011,0.2432045189999999,0,0,5,1564,0,0,0,0,101123.73306602536,3.8376336751038513,1,0,0
1.0,43.37251864207703,17,16.0,2010,0.041116354,0,0,53,14892,4,1,4,0,134497.6434555525,2.263857175307268,0,0,1
1.0,45.18232856287953,4,23.0,2007,0.333891544,0,0,30,6564,1,0,0,0,238485.4724189136,2.00694514555425,0,0,1
1.0,30.447688159505947,3,9.0,1974,0.3139245519999999,0,0,22,4625,11,2,10,0,155144.01923597365,4.179586338769,0,0,1
2.0,5.49706140087997,24,22.0,1977,0.127375905,0,0,43,8429,3,3,9,0,412511.08876429935,67.62871744827193,0,0,1
1.0,46.84899272224901,8,10.0,2007,0.041116354,0,0,53,14892,4,1,4,0,142483.7106867975,2.8246961333710705,0,0,1
2.0,45.578160725832994,3,5.0,1962,0.118537385,0,0,30,6207,1,1,0,0,192794.9134059137,5.695199375796424,0,0,1
2.0,64.22636086355539,12,17.0,2016,0.0071223169999999,0,0,1,264,0,0,1,0,209569.7743990984,4.489171624840044,1,0,0
3.0,65.77099138534508,6,16.0,1978,0.309479124,0,0,35,7715,4,0,6,0,295961.9366821018,6.086109746220275,1,0,0
3.0,57.6436127469155,16,10.0,1977,0.072157581,0,0,2,629,1,0,0,1,198351.89245479504,6.602786393188818,1,0,0
1.0,51.45604231584102,12,10.0,2017,0.23861713,0,0,26,3889,6,3,6,0,260824.2164651279,51.38526199825112,1,0,0
1.0,28.53508416664782,4,9.0,1967,0.037177818,0,0,52,11217,1,1,7,0,142269.26809029852,2.122273632042532,0,0,1
2.0,58.646817630486765,2,4.0,2015,0.034656082,0,0,0,168,0,0,0,0,94827.30508499323,4.5558934227555214,1,0,0
2.0,67.87154473778412,13,17.0,2014,0.035145267,0,0,42,9292,3,0,3,0,89269.18816884849,2.944649337837148,1,0,0
3.0,72.95694262051751,12,14.0,1977,0.0001696759999999,0,0,36,5992,0,1,1,0,281025.5505723644,4.974595784582082,1,0,0
2.0,62.153993942075296,5,13.0,1977,0.072157581,0,0,2,629,1,0,0,1,194091.9925597275,6.01572531517967,1,0,0
1.0,41.91904534806305,3,14.0,1984,0.175054867,0,0,36,10055,3,1,0,0,215560.24087496253,2.1589330374353883,0,0,1
1.0,46.355804257040106,3,3.0,1977,0.014072961,0,0,2,475,0,0,0,0,94607.97605022244,45.355804257040106,0,0,1
1.0,40.3710769262108,21,22.0,2016,0.195781053,0,0,23,5212,6,3,2,0,230239.55572923404,39.3710769262108,0,0,1
3.0,79.7222428770001,12,16.0,1987,0.130617806,0,0,39,10418,9,1,9,0,370148.6252854998,7.455203097957128,0,1,0
3.0,79.8304393653747,5,14.0,1993,0.161531741,0,0,25,5648,1,2,4,0,246800.1553129698,4.826503036322547,0,1,0
1.0,43.76328916885652,3,17.0,1977,0.075778755,0,0,6,1437,3,0,2,0,130372.03180729576,42.76328916885652,0,0,1
2.0,75.14501200314791,9,8.0,2009,0.0,0,0,6,2733,0,0,4,0,420616.87089225097,3.3499878754132655,0,1,0
3.0,82.35302308946324,13,17.0,1977,0.2432045189999999,0,0,5,1564,0,0,0,0,216199.81776140645,12.725503848243873,0,1,0
3.0,82.02956195939946,4,5.0,1954,0.050272014,0,0,21,4231,14,0,3,0,414194.2853361465,7.10841088099503,0,1,0
2.0,75.3786829779113,3,18.0,2017,0.072157581,0,0,2,629,1,0,0,1,159497.15641013213,4.492064470004228,0,1,0
3.0,81.86716565092506,12,19.0,1977,0.2114012139999999,0,0,9,1892,0,0,1,0,182228.52002951183,13.647424661812588,0,1,0
2.0,42.423079667928825,3,5.0,1965,0.034331497,0,0,25,5487,3,0,4,0,103507.76632719484,5.617497045280492,0,0,1
1.0,43.08441284195241,9,7.0,2017,0.0071223169999999,0,0,1,264,0,0,1,0,169749.17381476212,47.07161748065335,0,0,1
2.0,65.38847515800288,13,17.0,1977,0.371148999,0,0,34,7065,1,2,5,0,180706.6412043043,66.59181453309932,1,0,0
1.0,34.91328365645016,3,15.0,1977,0.005767451,0,0,1,388,0,0,0,0,66379.80225834278,33.91328365645016,0,0,1
1.0,39.05602087994309,17,17.0,1977,0.0071223169999999,0,0,1,264,0,0,1,0,153217.05107212433,38.05602087994309,0,0,1
2.0,47.00961051697733,11,9.0,1971,0.012338886,0,0,35,5776,1,2,4,0,188197.95934809052,5.511522387384344,0,0,1
3.0,63.04444051929876,11,9.0,1966,0.050755569,0,0,24,5469,1,0,1,0,227828.0112908359,9.175460531651341,1,0,0
2.0,63.07974371648614,5,17.0,1977,0.371148999,0,0,34,7065,1,2,5,0,186059.10990553268,62.07974371648614,1,0,0
2.0,72.7363793274722,15,19.0,2002,0.111627393,0,0,50,12238,8,2,3,0,507621.564282382,7.7381660914207755,1,0,0
1.0,43.79043241399027,10,17.0,1977,0.075778755,0,0,6,1437,3,0,2,0,121517.60412136282,6.298405402331711,0,0,1
1.0,43.79787028433555,15,14.0,1995,0.161531741,0,0,25,5648,1,2,4,0,134933.00430180522,2.8174569310788726,0,0,1
1.0,41.07441664609757,9,17.0,1977,0.075778755,0,0,6,1437,3,0,2,0,117742.4352493535,5.845736107682928,0,0,1
3.0,65.09845796799003,11,12.0,1968,0.086885265,0,0,10,2277,2,0,0,0,294802.6420533637,5.167327076145816,1,0,0
1.0,36.87591013378437,14,14.0,1972,0.122190486,0,0,25,4724,2,1,3,0,184772.1741260349,2.2666873831874708,0,0,1
1.0,33.22250524274529,6,5.0,1961,0.149666373,0,0,22,4789,2,4,1,0,143121.97547171748,4.53229063563916,0,0,1
2.0,80.82585267134866,6,1.0,2017,0.075778755,0,0,6,1437,3,0,2,0,224079.8591957084,79.44387475050334,0,1,0
2.0,41.20842185979395,12,12.0,1966,0.019508796,0,0,37,7687,11,5,5,0,269381.3513583736,3.4207066631387346,0,0,1
2.0,58.55380927130469,7,13.0,1977,0.072157581,0,0,2,629,1,0,0,1,177511.3148268496,8.758968211884115,1,0,0
1.0,43.88463985760105,5,14.0,1987,0.458174486,0,1,26,4439,1,1,5,0,165879.32469508826,3.09317661118284,0,0,1
2.0,53.07840402332316,3,17.0,2002,0.1363303,0,0,30,6141,10,3,6,0,377934.0056289271,3.3394497962816088,1,0,0
1.0,43.32504270958004,5,1.0,2018,0.017647053,0,0,2,469,0,0,0,0,132276.33756960862,37.16069091031963,0,0,1
3.0,81.14356023870373,12,17.0,1977,0.0071223169999999,0,0,1,264,0,0,1,0,196269.45008194572,80.14356023870373,0,1,0
1.0,29.40100775136217,4,17.0,2019,0.034656082,0,0,0,168,0,0,0,0,71690.96947386797,28.40100775136217,0,0,1
1.0,36.67340725700864,3,12.0,2003,0.041116354,0,0,53,14892,4,1,4,0,168143.3456997873,1.8095024641728041,0,0,1
3.0,60.38897244708644,11,9.0,1977,0.127375905,0,0,43,8429,3,3,9,0,232785.5028450244,8.053995925901816,1,0,0
3.0,77.26797275995855,17,17.0,1990,0.21843974,0,0,21,4472,6,4,7,1,347780.91424734134,4.683506119510948,0,1,0
2.0,43.94828799946549,6,5.0,1964,0.130617806,0,0,39,10418,9,1,9,0,180923.1695198893,7.144553346556355,0,0,1
2.0,62.19833539557827,7,9.0,1948,0.0,0,0,30,7538,87,5,5,0,541173.3193911902,7.936145798275649,1,0,0
3.0,80.93212416498206,10,8.0,1960,0.210473241,0,0,11,2398,2,3,0,0,403979.0598937014,5.570116044097243,0,1,0
3.0,58.70383374256591,3,5.0,1967,0.006076152,0,0,30,5285,0,6,6,0,246473.4388291688,8.34003873643485,1,0,0
2.0,53.14307185514218,3,12.0,1975,0.100455735,0,0,43,7227,0,1,6,1,232830.79876719596,3.999224511221815,1,0,0
1.0,41.515880999394895,4,14.0,1985,0.521867054,0,0,25,6149,0,0,0,0,134059.90597710494,3.0846044973013464,0,0,1
1.0,44.21745561119906,16,24.0,2002,0.069753361,0,0,53,13670,4,1,11,0,140956.3271821275,2.3803104732429743,0,0,1
2.0,60.722436100076834,5,1.0,1977,0.017647053,0,0,2,469,0,0,0,0,196519.97616932527,2.6566513838750487,1,0,0
2.0,47.74151036614864,5,9.0,1970,0.000995363,0,0,42,7651,1,1,5,0,85293.61872042036,5.728564519942528,0,0,1
1.0,46.69297388488837,7,1.0,2015,0.0,0,0,18,3374,5,1,2,0,212290.68408602732,5.941401217538019,0,0,1
2.0,51.28302006235799,5,17.0,1977,7.81528e-05,0,0,22,6398,141,3,23,0,174735.17718392238,51.575294567580464,1,0,0
1.0,36.52800943176572,12,16.0,1983,0.486245621,0,0,13,2514,19,0,6,0,219071.4034771808,2.182820111924303,0,0,1
1.0,31.12356650903711,8,9.0,1965,0.1363303,0,0,30,6141,10,3,6,0,184873.0324865545,4.971259556150267,0,0,1
3.0,96.96659699367903,10,15.0,2015,0.050900058,0,0,43,10621,1,2,3,0,241747.94628388,6.413565044209347,0,1,0
2.0,43.18195669005615,5,5.0,1962,0.020741326,0,0,24,5613,5,2,5,0,209390.67159801672,5.14939378030214,0,0,1
2.0,41.96202156738234,5,12.0,1969,0.333891544,0,0,30,6564,1,0,0,0,175868.08203478978,3.3217354741042433,0,0,1
1.0,32.04987464899744,3,9.0,1969,0.4288258179999999,0,0,25,5011,8,0,2,0,152631.0902906402,3.7611055748198936,0,0,1
2.0,55.23295691660773,11,17.0,1998,0.090799103,0,0,74,19083,2,5,15,0,237568.67158119823,4.066359837785395,1,0,0
2.0,79.52122105330591,5,1.0,2017,0.0071223169999999,0,0,1,264,0,0,1,0,232726.62813693288,4.634048620392715,0,1,0
2.0,62.92795167119776,4,3.0,2014,0.012338886,0,0,35,5776,1,2,4,0,100378.01085605,1.6963705656714518,1,0,0
1.0,42.0126943974842,5,14.0,2009,0.458174486,0,1,26,4439,1,1,5,0,194684.33939886768,2.610896261713549,0,0,1
3.0,84.72415684760853,11,14.0,2008,0.020741326,0,0,24,5613,5,2,5,0,303409.6417855321,4.891881706500525,0,1,0
3.0,59.773209969140765,5,9.0,1975,0.111627393,0,0,50,12238,8,2,3,0,277865.28570631734,9.09114433173436,1,0,0
1.0,45.596726655228814,17,25.0,1977,0.075778755,0,0,6,1437,3,0,2,0,143780.69994718806,44.596726655228814,0,0,1
3.0,77.3297736265153,18,20.0,1977,0.017647053,0,0,2,469,0,0,0,0,222112.92378935523,4.368012147756666,0,1,0
4.0,94.16493420565914,8,16.0,2005,7.81528e-05,0,0,22,6398,141,3,23,0,517817.1629805186,6.032225505359649,0,1,0
2.0,67.7561253067878,15,17.0,1977,0.0071223169999999,0,0,1,264,0,0,1,0,202871.55141957555,66.7561253067878,1,0,0
1.0,50.66927137958568,16,16.0,2018,0.072157581,0,0,2,629,1,0,0,1,135862.01311987988,48.04296665766435,0,0,1
3.0,76.265622419112,4,2.0,2016,7.81528e-05,0,0,22,6398,141,3,23,0,202260.78813259903,75.265622419112,0,1,0
3.0,71.04599151212591,3,5.0,1960,0.319809354,0,0,25,4756,16,5,8,0,286325.09704561083,7.548061800361531,1,0,0
3.0,87.70107821232482,5,17.0,1977,0.0071223169999999,0,0,1,264,0,0,1,0,266819.3653253512,86.70107821232482,0,1,0
2.0,67.23376032341747,16,17.0,1977,0.0071223169999999,0,0,1,264,0,0,1,0,205150.2473231653,66.23376032341747,1,0,0
2.0,49.97886684016454,9,9.0,1966,0.0,0,0,8,1423,37,1,8,0,413262.2833313097,4.238304331141509,0,0,1
1.0,41.848344469811714,16,17.0,1977,0.0071223169999999,0,0,1,264,0,0,1,0,143414.10697596284,40.848344469811714,0,0,1
3.0,80.79479590513914,13,17.0,1977,0.2432045189999999,0,0,5,1564,0,0,0,0,207833.01232519632,79.79479590513914,0,1,0
2.0,57.13418145660063,16,19.0,1977,0.2114012139999999,0,0,9,1892,0,0,1,0,145814.83843292613,8.522363576100105,1,0,0
1.0,34.64762900882553,1,5.0,1960,0.309479124,0,0,35,7715,4,0,6,0,131981.4844377357,3.1211609587132134,0,0,1
3.0,75.80554702612405,14,17.0,1986,0.000991363,0,0,33,6783,3,1,9,0,478946.24564886215,4.589594910585995,0,1,0
2.0,54.87690984764203,22,22.0,1985,0.0077202819999999,0,0,38,4788,2,0,4,0,254263.2944001489,4.0700956556586,1,0,0
2.0,64.69999397105495,4,17.0,1977,0.0071223169999999,0,0,1,264,0,0,1,0,164312.21619327264,10.214627657626947,1,0,0
3.0,90.82461359617146,4,12.0,1977,0.072157581,0,0,2,629,1,0,0,1,200253.12754715575,89.82461359617146,0,1,0
1.0,55.06922187698419,13,1.0,2017,0.2114012139999999,0,0,9,1892,0,0,1,0,160035.13900234038,54.06922187698419,1,0,0
2.0,53.610583241888094,14,12.0,1979,0.298204575,0,0,16,4048,3,1,3,0,132782.67541027322,3.911154376349401,1,0,0
1.0,40.427365357783614,2,17.0,2018,0.0071223169999999,0,0,1,264,0,0,1,0,144040.472334819,39.68234808055779,0,0,1
3.0,80.29481264687588,5,9.0,1959,0.0,0,0,23,3684,2,0,4,0,576037.6323824784,6.57460166283648,0,1,0
2.0,46.09979169369629,10,12.0,1975,0.002211665,0,0,39,7614,3,1,5,1,240447.4520838288,5.368718452376314,0,0,1
3.0,73.83735254295934,18,17.0,1997,0.265088676,0,0,37,5288,0,3,2,0,354787.3473552374,4.537213468629759,1,0,0
3.0,65.19029396912669,6,9.0,1976,0.300322518,0,0,52,10311,6,1,9,0,266705.08697586285,4.90596002191926,1,0,0
1.0,47.71754259998846,13,11.0,1977,0.072157581,0,0,2,629,1,0,0,1,116246.85123454715,46.71754259998846,0,0,1
2.0,44.614222169043714,8,9.0,1967,0.174739084,0,0,17,3379,9,0,3,0,221303.29156800723,5.876049118151276,0,0,1
2.0,39.00373681538303,10,9.0,1965,0.020741326,0,0,24,5613,5,2,5,0,188366.55835942645,3.9896891002534303,0,0,1
2.0,38.01222519259248,3,9.0,1965,0.006076152,0,0,30,5285,0,6,6,0,219003.7356519832,5.555523756233317,0,0,1
3.0,78.9525610231212,5,5.0,1957,0.341071945,0,0,27,5664,48,3,11,0,330587.3179446931,6.422818848819141,0,1,0
3.0,73.83346311676652,7,15.0,2010,0.161531741,0,0,25,5648,1,2,4,0,268170.85082156444,4.894863700948938,1,0,0
1.0,37.37082978898388,25,1.0,2015,0.072157581,0,0,2,629,1,0,0,1,126997.37418934748,39.18460693017127,0,0,1
1.0,34.42995633360837,9,9.0,1981,0.300322518,0,0,52,10311,6,1,9,0,161452.31736000348,3.7656391724069014,0,0,1
3.0,76.43284706046757,12,16.0,1979,0.041124634,0,0,46,9515,5,1,10,0,385730.55158080376,4.986031558932959,0,1,0
3.0,77.02406672294111,9,17.0,1977,0.075778755,0,0,6,1437,3,0,2,0,203620.0363281107,76.02406672294111,0,1,0
3.0,74.85696775915558,13,14.0,1992,0.265088676,0,0,37,5288,0,3,2,0,336401.9093220363,5.442613672113776,0,1,0
2.0,62.64877876492208,6,17.0,1977,0.2432045189999999,0,0,5,1564,0,0,0,0,182625.54887189693,9.441463127487014,1,0,0
3.0,58.745879155832014,4,5.0,1962,0.2001468019999999,0,0,23,3975,8,2,0,0,86706.41350206477,6.810704411925077,1,0,0
2.0,52.72852657796054,9,14.0,1977,0.133215333,0,0,49,11395,3,3,4,1,223562.7648351837,3.654384785140065,1,0,0
2.0,62.18028327405845,8,17.0,1977,7.81528e-05,0,0,22,6398,141,3,23,0,165895.48692259967,61.18028327405845,1,0,0
2.0,43.60115514957445,12,12.0,1969,0.122190486,0,0,25,4724,2,1,3,0,201994.18477491432,4.447740889137471,0,0,1
3.0,81.73426948057048,8,14.0,1995,0.090799103,0,0,74,19083,2,5,15,0,289429.68542262545,4.832852154705796,0,1,0
1.0,40.48827275515687,2,4.0,1961,0.0,0,0,33,7425,1,2,5,0,174542.97913433638,3.340326103659486,0,0,1
2.0,56.18367280324071,8,17.0,2013,0.2432045189999999,0,0,5,1564,0,0,0,0,167203.8012538329,4.427393502257663,1,0,0
2.0,57.78867766691691,4,10.0,1977,0.195781053,0,0,23,5212,6,3,2,0,312993.33953244,55.03378821948593,1,0,0
2.0,43.442674130385896,4,5.0,1963,0.333891544,0,0,30,6564,1,0,0,0,166366.39324224324,6.375193644586237,0,0,1
1.0,40.16019400540793,10,16.0,1984,0.002211665,0,0,39,7614,3,1,5,1,210243.4739295358,2.646237061974955,0,0,1
1.0,36.653330797652245,6,5.0,1963,0.050272014,0,0,21,4231,14,0,3,0,188580.8414830799,2.4787565022220046,0,0,1
1.0,41.46592987164521,2,12.0,1982,0.050900058,0,0,43,10621,1,2,3,0,139769.8887951982,3.014925705948668,0,0,1
2.0,68.4538142652492,15,17.0,1977,0.017647053,0,0,2,469,0,0,0,0,199508.37982009383,11.153155708772973,1,0,0
1.0,47.42634930765681,9,1.0,1977,0.072157581,0,0,2,629,1,0,0,1,148330.64862328474,3.7426349307656808,0,0,1
2.0,58.81160095832591,4,12.0,1977,0.011654127,0,0,4,915,0,0,0,0,135468.42478463677,57.81160095832591,1,0,0
3.0,99.59701141241251,11,22.0,2003,0.035145267,0,0,42,9292,3,0,3,0,430313.98210657,5.883066115039404,0,1,0
3.0,66.28858429156463,2,9.0,1970,0.040242764,0,0,25,3478,11,3,1,0,244124.42442754025,4.86196381793555,1,0,0
1.0,41.57127332130285,21,25.0,1977,0.075778755,0,0,6,1437,3,0,2,0,119207.5184715648,40.57127332130285,0,0,1
1.0,50.39086246147125,32,32.0,2008,0.0922906419999999,0,0,21,4346,2,1,2,0,97480.84579121423,6.940482962118039,0,0,1
2.0,55.492555042943394,8,16.0,1978,0.0077202819999999,0,0,38,4788,2,0,4,0,254878.0686818036,3.7438640630298874,1,0,0
1.0,40.32612835176775,16,17.0,1977,0.2432045189999999,0,0,5,1564,0,0,0,0,123044.21369945849,5.721021391961291,0,0,1
1.0,74.60960941479853,16,1.0,1977,0.2432045189999999,0,0,5,1564,0,0,0,0,216181.63705620068,78.53329298571293,0,1,0
3.0,125.28718341089989,26,24.0,2017,0.050755569,0,0,24,5469,1,0,1,0,522197.03599526,1.9264174099246418,0,1,0
2.0,57.39376831066333,7,12.0,1984,0.133215333,0,0,49,11395,3,3,4,1,223792.8227090731,3.920995412411171,1,0,0
3.0,87.12725548755304,6,1.0,1977,0.072157581,0,0,2,629,1,0,0,1,228148.4451774364,86.12725548755304,0,1,0
2.0,63.99237880478071,3,9.0,2015,0.0,0,0,36,6714,2,0,2,0,87629.08452614766,3.4294261003074755,1,0,0
2.0,60.25721241561864,18,22.0,1989,0.188783766,0,0,31,6137,4,0,1,0,275398.33006114507,3.4483497616657623,1,0,0
2.0,49.53043704809576,5,5.0,1967,0.0,0,0,36,6714,2,0,2,0,179073.75310779636,6.451154960784583,0,0,1
2.0,47.918191961955245,5,5.0,1977,0.118537385,0,0,30,6207,1,1,0,0,152641.39877725416,6.027648637292982,0,0,1
1.0,50.41272943262186,10,25.0,2015,0.0071223169999999,0,0,1,264,0,0,1,0,100226.36376138523,1.5789055109356538,0,0,1
2.0,39.13148085513296,7,9.0,1966,0.188783766,0,0,31,6137,4,0,1,0,212108.8266234428,3.188143969180976,0,0,1
2.0,57.35282548578214,8,14.0,1998,0.033493708,0,0,66,10573,1,3,8,0,219547.19291243528,4.0416883965755845,1,0,0
1.0,49.20489550518749,21,25.0,1977,0.2432045189999999,0,0,5,1564,0,0,0,0,140916.74482445407,48.20489550518749,0,0,1
2.0,38.47935844837161,6,9.0,1973,0.118537385,0,0,30,6207,1,1,0,0,186259.2693945293,5.033248952346188,0,0,1
1.0,40.34176329753256,16,17.0,2015,0.2432045189999999,0,0,5,1564,0,0,0,0,122001.94866676032,39.34176329753256,0,0,1
1.0,49.44200889673061,15,17.0,1977,0.075778755,0,0,6,1437,3,0,2,0,158724.8991363692,48.44200889673061,0,0,1
3.0,73.48268115944994,8,9.0,1960,0.0,0,0,25,5027,4,1,1,0,514801.7446612345,6.937201488017775,1,0,0
3.0,121.84400421338717,3,3.0,1977,0.072157581,0,0,2,629,1,0,0,1,193847.6420158582,36.6019307885682,0,1,0
2.0,82.4354954758089,23,40.0,2013,0.151346216,0,1,32,5889,10,4,1,0,558262.1391143772,3.0409621127098863,0,1,0
1.0,40.07927553260436,17,17.0,1977,0.0071223169999999,0,0,1,264,0,0,1,0,154350.5279320306,39.07927553260436,0,0,1
1.0,39.40042393707752,17,17.0,1977,0.2432045189999999,0,0,5,1564,0,0,0,0,118094.74940767635,38.40042393707752,0,0,1
2.0,54.56583491493504,2,16.0,1975,0.13012277,0,0,8,1986,0,0,0,0,203131.5442329005,2.6479463816847972,1,0,0
1.0,44.17179277100629,11,18.0,2017,0.161531741,0,0,25,5648,1,2,4,0,134910.71558758084,1.251845768382359,0,0,1
2.0,45.26316838396066,9,9.0,1973,0.458174486,0,1,26,4439,1,1,5,0,204126.8476889556,7.812886371989049,0,0,1
2.0,58.91113711241554,5,17.0,1977,0.075778755,0,0,6,1437,3,0,2,0,166590.885266394,57.91113711241554,1,0,0
2.0,44.16218168991611,5,9.0,1965,0.089039719,0,0,33,7976,5,0,11,0,196300.01084121183,6.453899712922865,0,0,1
1.0,39.54627117277554,16,16.0,1982,0.127375905,0,0,43,8429,3,3,9,0,180763.61502716885,1.9872894977825184,0,0,1
3.0,79.3589211078325,5,17.0,2007,0.0922906419999999,0,0,21,4346,2,1,2,0,356579.96341480146,3.925073739956423,0,1,0
1.0,54.30772660749664,4,1.0,2017,0.0071223169999999,0,0,1,264,0,0,1,0,170313.28886098106,55.92621741676192,1,0,0
3.0,82.13695295970624,3,17.0,1977,0.2432045189999999,0,0,5,1564,0,0,0,0,214324.13185536183,81.13695295970624,0,1,0
2.0,41.3920023180313,13,14.0,1980,0.282797669,0,0,33,8667,2,0,6,0,194837.75236990544,4.476446004984118,0,0,1
3.0,88.40676229357331,21,25.0,2019,0.069753361,0,0,53,13670,4,1,11,0,323536.7668384776,87.40676229357331,0,1,0
2.0,62.228908439874296,8,17.0,2017,0.017647053,0,0,2,469,0,0,0,0,189803.0161192754,37.289725180546085,1,0,0
1.0,42.609611322071736,12,16.0,1986,0.100455735,0,0,43,7227,0,1,6,1,193040.95001292368,2.4872224643969414,0,0,1
3.0,84.64727578985074,13,22.0,1977,0.0071223169999999,0,0,1,264,0,0,1,0,284003.009712006,83.64727578985074,0,1,0
3.0,79.00021146596234,13,17.0,1977,0.0071223169999999,0,0,1,264,0,0,1,0,276242.2232134856,78.00021146596234,0,1,0
2.0,59.05697501990758,22,22.0,2002,0.090799103,0,0,74,19083,2,5,15,0,317265.3237919713,3.622307210462361,1,0,0
1.0,37.88518789178515,12,17.0,1977,0.0071223169999999,0,0,1,264,0,0,1,0,142654.1697094247,4.031332221114066,0,0,1
1.0,37.49633570051756,7,17.0,1977,0.371148999,0,0,34,7065,1,2,5,0,105567.29655620578,3.896470388895918,0,0,1
2.0,57.21532144866124,10,9.0,1958,0.2001468019999999,0,0,23,3975,8,2,0,0,282265.49433105055,5.040555137577463,1,0,0
1.0,29.56710141732345,6,4.0,1977,0.034656082,0,0,0,168,0,0,0,0,74012.21899057833,28.56710141732345,0,0,1
3.0,78.69582652030464,9,27.0,2009,0.111627393,0,0,50,12238,8,2,3,0,488762.8066878293,5.549774567535747,0,1,0
3.0,72.38864165742602,3,17.0,2008,0.093442564,0,0,23,4635,5,2,4,0,415428.269792166,4.948526524811343,1,0,0
1.0,32.84651530067701,5,10.0,2012,0.161975568,0,1,31,7010,5,3,7,0,160230.186453227,4.8693913354249885,0,0,1
4.0,98.3854462844821,14,22.0,1979,0.000991363,0,0,33,6783,3,1,9,0,547029.9026889608,8.453530615910964,0,1,0
3.0,115.25474136772252,16,17.0,2012,0.035145267,0,0,42,9292,3,0,3,0,565355.9389967452,2.9686325032794216,0,1,0
2.0,61.09222490184691,18,24.0,2018,0.049637257,0,0,34,7759,0,1,3,0,280196.60980388673,4.522410229970155,1,0,0
3.0,79.15715698019086,20,25.0,1977,0.075778755,0,0,6,1437,3,0,2,0,181077.52366882964,78.15715698019086,0,1,0
3.0,66.95095055452481,14,12.0,1983,0.136244425,0,0,11,2370,0,0,1,0,218539.0864962007,5.210652825879743,1,0,0
2.0,72.68384669082198,14,16.0,2015,0.386771659,0,0,5,1135,0,0,0,1,162953.43151631916,2.833393494622198,1,0,0
2.0,52.93882516973662,7,17.0,1995,0.188783766,0,0,31,6137,4,0,1,0,217783.6700262196,4.056002623164091,1,0,0
2.0,64.06785407203407,12,24.0,1977,0.0071223169999999,0,0,1,264,0,0,1,0,219119.83843267025,65.08119257789156,1,0,0
1.0,39.103765262257,6,5.0,1981,0.014072961,0,0,2,475,0,0,0,0,95841.12656784776,2.3747533127039073,0,0,1
2.0,51.330492938505685,13,12.0,1977,0.300322518,0,0,52,10311,6,1,9,0,214471.5202803511,5.151389067185847,1,0,0
1.0,50.34787925259519,10,17.0,1977,0.2432045189999999,0,0,5,1564,0,0,0,0,137283.78224619757,49.34787925259519,0,0,1
1.0,32.17438856019914,10,12.0,1980,0.090799103,0,0,74,19083,2,5,15,0,137707.22228374716,3.3579281812446085,0,0,1
1.0,53.161505062311306,9,9.0,1977,0.43788524,0,0,23,5735,3,0,5,0,113898.47811062708,7.860250843718551,1,0,0
2.0,46.94101714169621,3,5.0,1966,0.118537385,0,0,30,6207,1,1,0,0,177855.18316574203,6.151793364541954,0,0,1
2.0,46.26707194151922,6,5.0,1961,0.151346216,0,1,32,5889,10,4,1,0,224385.77010075536,4.801674191183455,0,0,1
2.0,68.11121152662892,4,17.0,2019,0.371148999,0,0,34,7065,1,2,5,0,176037.78129644104,10.696903596997288,1,0,0
3.0,93.9056156738853,3,12.0,1977,0.43788524,0,0,23,5735,3,0,5,0,209500.27601433147,94.95848143408188,0,1,0
3.0,62.60274435918232,2,9.0,1971,0.4288258179999999,0,0,25,5011,8,0,2,0,218642.9762301549,7.472755905598569,1,0,0
3.0,62.84225035102021,8,9.0,1973,0.0001696759999999,0,0,36,5992,0,1,1,0,263422.64801459614,7.3515159631502165,1,0,0
2.0,60.42465436312048,20,21.0,2018,0.075778755,0,0,6,1437,3,0,2,0,169492.86767709127,4.024287568769015,1,0,0
1.0,41.27079389480479,1,14.0,1976,0.050900058,0,0,43,10621,1,2,3,0,133188.8183333017,2.36351985941761,0,0,1
2.0,48.27755852825196,4,5.0,1967,0.0,0,0,36,6714,2,0,2,0,186265.56859193236,6.638223228682219,0,0,1
1.0,31.94952842285973,6,9.0,1973,0.122190486,0,0,25,4724,2,1,3,0,162491.60854951316,3.918002076570917,0,0,1
1.0,35.802254038565955,9,12.0,1970,0.4288258179999999,0,0,25,5011,8,0,2,0,181888.6515554087,2.288735801276023,0,0,1
2.0,46.43085242797601,2,5.0,1960,0.038692987,0,0,28,6533,1,2,5,0,175973.6947668361,6.335782363790905,0,0,1
1.0,34.34004886259607,3,8.0,1964,0.3139245519999999,0,0,22,4625,11,2,10,0,166731.53226430752,3.9081136788511457,0,0,1
